chapter,character,Lines,id,Book,book_num,chapter_num,writer,director,imdb_rating,Episode
"Winter Solstice, Part 2: Avatar Roku",Aang,44,1701,Water,1,8,Michael Dante DiMartino,Giancarlo Volpe,8.9,8
"Winter Solstice, Part 2: Avatar Roku",Aang,44,1689,Water,1,8,Michael Dante DiMartino,Giancarlo Volpe,8.9,8
"Winter Solstice, Part 2: Avatar Roku",Aang,44,1683,Water,1,8,Michael Dante DiMartino,Giancarlo Volpe,8.9,8
"Winter Solstice, Part 2: Avatar Roku",Aang,44,1677,Water,1,8,Michael Dante DiMartino,Giancarlo Volpe,8.9,8
"Winter Solstice, Part 2: Avatar Roku",Aang,44,1667,Water,1,8,Michael Dante DiMartino,Giancarlo Volpe,8.9,8
"Winter Solstice, Part 2: Avatar Roku",Aang,44,1664,Water,1,8,Michael Dante DiMartino,Giancarlo Volpe,8.9,8
"Winter Solstice, Part 2: Avatar Roku",Aang,44,1662,Water,1,8,Michael Dante DiMartino,Giancarlo Volpe,8.9,8
"Winter Solstice, Part 2: Avatar Roku",Aang,44,1658,Water,1,8,Michael Dante DiMartino,Giancarlo Volpe,8.9,8
"Winter Solstice, Part 2: Avatar Roku",Aang,44,1655,Water,1,8,Michael Dante DiMartino,Giancarlo Volpe,8.9,8
"Winter Solstice, Part 2: Avatar Roku",Aang,44,1641,Water,1,8,Michael Dante DiMartino,Giancarlo Volpe,8.9,8
"Winter Solstice, Part 2: Avatar Roku",Aang,44,1636,Water,1,8,Michael Dante DiMartino,Giancarlo Volpe,8.9,8
"Winter Solstice, Part 2: Avatar Roku",Aang,44,1631,Water,1,8,Michael Dante DiMartino,Giancarlo Volpe,8.9,8
"Winter Solstice, Part 2: Avatar Roku",Aang,44,1626,Water,1,8,Michael Dante DiMartino,Giancarlo Volpe,8.9,8
"Winter Solstice, Part 1: The Spirit World",Zuko,12,1600,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Zuko,12,1596,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Zuko,12,1589,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Zuko,12,1570,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Zuko,12,1545,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Zuko,12,1543,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Zuko,12,1541,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Zuko,12,1478,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Zuko,12,1476,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Zuko,12,1474,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Zuko,12,1472,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Zuko,12,1470,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Soldier,2,1584,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Soldier,2,1511,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1619,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1616,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1612,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1610,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1608,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1606,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1547,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1537,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1535,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1532,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1526,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1518,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1516,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1507,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1494,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1486,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1482,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1467,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1460,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1458,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1456,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1454,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Sokka,23,1446,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Senlin Village leader,8,1613,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Senlin Village leader,8,1609,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Senlin Village leader,8,1534,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Senlin Village leader,8,1525,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Senlin Village leader,8,1498,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Senlin Village leader,8,1495,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Senlin Village leader,8,1492,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Senlin Village leader,8,1490,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Old wanderer,11,1567,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Old wanderer,11,1564,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Old wanderer,11,1562,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Old wanderer,11,1560,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Old wanderer,11,1527,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Old wanderer,11,1517,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Old wanderer,11,1500,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Old wanderer,11,1497,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Old wanderer,11,1493,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Old wanderer,11,1489,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Old wanderer,11,1487,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1621,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1618,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1614,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1611,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1607,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1605,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1602,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1591,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1587,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1573,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1563,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1561,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1539,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1533,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1528,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1506,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1504,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1502,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1496,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1483,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1480,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1465,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1463,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1459,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1457,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1452,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1447,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Katara,28,1445,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Iroh,13,1598,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Iroh,13,1595,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Iroh,13,1579,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Iroh,13,1577,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Iroh,13,1558,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Iroh,13,1556,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Iroh,13,1554,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Iroh,13,1552,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Iroh,13,1509,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Iroh,13,1477,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Iroh,13,1475,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Iroh,13,1473,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Iroh,13,1471,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Fire Nation Soldier,2,1544,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Fire Nation Soldier,2,1542,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Earthbender captain,10,1597,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Earthbender captain,10,1594,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Earthbender captain,10,1585,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Earthbender captain,10,1580,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Earthbender captain,10,1578,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Earthbender captain,10,1576,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Earthbender captain,10,1557,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Earthbender captain,10,1555,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Earthbender captain,10,1553,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Earthbender captain,10,1512,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1622,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1620,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1617,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1615,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1604,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1592,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1582,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1574,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1572,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1568,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1565,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1550,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1548,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1538,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1536,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1530,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1524,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1522,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1520,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1514,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1505,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1503,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1501,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1499,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1491,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1484,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1481,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1468,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1466,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1464,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1462,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1450,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
"Winter Solstice, Part 1: The Spirit World",Aang,33,1448,Water,1,7,Aaron Ehasz,Lauren MacMullan,8.2,7
Imprisoned,Warden,16,1429,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Warden,16,1426,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Warden,16,1422,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Warden,16,1420,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Warden,16,1416,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Warden,16,1397,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Warden,16,1395,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Warden,16,1393,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Warden,16,1391,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Warden,16,1389,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Warden,16,1387,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Warden,16,1385,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Warden,16,1345,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Warden,16,1343,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Warden,16,1341,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Warden,16,1339,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Tyro,11,1437,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Tyro,11,1435,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Tyro,11,1430,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Tyro,11,1425,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Tyro,11,1423,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Tyro,11,1415,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Tyro,11,1365,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Tyro,11,1363,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Tyro,11,1361,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Tyro,11,1359,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Tyro,11,1357,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Tax collector,3,1248,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Tax collector,3,1246,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Tax collector,3,1242,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1414,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1411,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1406,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1403,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1399,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1381,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1379,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1376,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1372,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1370,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1337,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1335,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1333,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1330,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1326,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1324,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1322,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1320,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1318,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1316,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1314,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1311,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1306,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1304,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1297,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1295,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1293,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1249,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1243,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1227,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1220,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1216,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1213,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Sokka,34,1210,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Prisoner,1,1358,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Old man,3,1299,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Old man,3,1281,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Old man,3,1278,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1441,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1439,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1436,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1433,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1418,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1410,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1407,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1405,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1380,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1377,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1374,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1371,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1368,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1366,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1364,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1362,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1360,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
Imprisoned,Katara,56,1356,Water,1,6,Matthew Hubbard,Dave Filoni,8,6
